ciudad_origen,ciudad_destino,hora_salida,hora_llegada,duracion_viaje,precio,tipo
Roma,Londres,2025-01-01 06:45:00,2025-01-01 08:35:00,110.0,278.83,avion
Barcelona,Lyon,2025-02-17 06:25:00,2025-02-17 07:50:00,85.0,278.92,avion
Barcelona,Roma,2025-01-09 16:20:00,2025-01-09 18:05:00,105.0,278.92,avion
Barcelona,Milán,2025-01-01 14:50:00,2025-01-01 16:30:00,100.0,278.92,avion
Barcelona,Milán,2025-01-02 07:30:00,2025-01-02 09:10:00,100.0,278.92,avion
Lyon,Dublín,2025-05-16 11:10:00,2025-05-16 12:20:00,70.0,278.92,avion
Madrid,Barcelona,2025-01-01 17:50:00,2025-01-01 19:05:00,75.0,278.92,avion
Barcelona,Roma,2025-01-01 21:40:00,2025-01-01 23:25:00,105.0,278.92,avion
Barcelona,Roma,2025-01-01 19:05:00,2025-01-01 20:50:00,105.0,278.92,avion
Barcelona,Milán,2025-03-18 07:40:00,2025-03-18 09:20:00,100.0,278.92,avion
Venecia,Ámsterdam,2025-04-10 16:55:00,2025-04-10 18:55:00,120.0,278.98,avion
Venecia,Ámsterdam,2025-05-23 16:55:00,2025-05-23 18:55:00,120.0,278.98,avion
Venecia,Ámsterdam,2025-07-19 06:00:00,2025-07-19 07:50:00,110.0,278.98,avion
Ámsterdam,Madrid,2025-07-19 09:30:00,2025-07-19 12:05:00,155.0,278.98,avion
Bruselas,Barcelona,2025-04-19 12:20:00,2025-04-19 14:20:00,120.0,279.1,avion
Madrid,Múnich,2025-04-07 11:50:00,2025-04-07 14:20:00,150.0,279.14,avion
Madrid,Dublín,2025-04-28 10:40:00,2025-04-28 12:15:00,95.0,279.14,avion
Dublín,Milán,2025-04-28 18:00:00,2025-04-28 21:35:00,215.0,279.14,avion
Múnich,Roma,2025-04-07 19:30:00,2025-04-07 21:00:00,90.0,279.14,avion
Múnich,Roma,2025-04-07 16:45:00,2025-04-07 18:15:00,90.0,279.14,avion
Dublín,París,2025-04-28 18:20:00,2025-04-28 21:10:00,170.0,279.14,avion
Barcelona,Málaga,2025-01-08 16:10:00,2025-01-08 17:50:00,100.0,279.25,avion
Barcelona,Málaga,2025-02-19 12:00:00,2025-02-19 13:40:00,100.0,279.25,avion
Barcelona,Málaga,2025-02-19 16:10:00,2025-02-19 17:50:00,100.0,279.25,avion
Barcelona,Málaga,2025-02-19 21:40:00,2025-02-19 23:20:00,100.0,279.25,avion
Madrid,Barcelona,2025-01-08 09:35:00,2025-01-08 10:50:00,75.0,279.25,avion
Madrid,Barcelona,2025-06-14 20:00:00,2025-06-14 21:15:00,75.0,279.26,avion
Nápoles,Madrid,2025-06-21 14:50:00,2025-06-21 17:35:00,165.0,279.26,avion
Madrid,Barcelona,2025-06-21 20:00:00,2025-06-21 21:15:00,75.0,279.26,avion
Helsinki,Milán,2025-03-31 16:10:00,2025-03-31 18:15:00,125.0,279.28,avion
Helsinki,Milán,2025-05-26 16:10:00,2025-05-26 18:15:00,125.0,279.28,avion
Helsinki,Milán,2025-05-19 16:10:00,2025-05-19 18:15:00,125.0,279.28,avion
Helsinki,Milán,2025-03-17 16:00:00,2025-03-17 18:05:00,125.0,279.28,avion
Barcelona,Helsinki,2025-03-17 10:05:00,2025-03-17 15:00:00,295.0,279.28,avion
Helsinki,Milán,2025-02-16 16:00:00,2025-02-16 18:05:00,125.0,279.28,avion
Helsinki,Milán,2025-06-09 16:10:00,2025-06-09 18:15:00,125.0,279.28,avion
Helsinki,Milán,2025-05-12 16:10:00,2025-05-12 18:15:00,125.0,279.28,avion
Helsinki,Milán,2025-05-05 16:10:00,2025-05-05 18:15:00,125.0,279.28,avion
Helsinki,Milán,2025-03-24 16:00:00,2025-03-24 18:05:00,125.0,279.28,avion
Barcelona,Helsinki,2025-03-24 10:05:00,2025-03-24 15:00:00,295.0,279.28,avion
Barcelona,Helsinki,2025-02-16 10:05:00,2025-02-16 15:00:00,295.0,279.28,avion
Helsinki,Milán,2025-06-30 16:10:00,2025-06-30 18:15:00,125.0,279.28,avion
Helsinki,Milán,2025-04-07 16:10:00,2025-04-07 18:15:00,125.0,279.28,avion
Helsinki,Milán,2025-06-16 16:10:00,2025-06-16 18:15:00,125.0,279.28,avion
Helsinki,Milán,2025-01-26 16:00:00,2025-01-26 18:05:00,125.0,279.28,avion
Barcelona,Helsinki,2025-01-26 10:05:00,2025-01-26 15:00:00,295.0,279.28,avion
Helsinki,Milán,2025-06-23 16:10:00,2025-06-23 18:15:00,125.0,279.28,avion
Helsinki,Milán,2025-02-02 16:00:00,2025-02-02 18:05:00,125.0,279.28,avion
Barcelona,Helsinki,2025-02-02 10:05:00,2025-02-02 15:00:00,295.0,279.28,avion
Helsinki,Milán,2025-04-21 16:10:00,2025-04-21 18:15:00,125.0,279.28,avion
Helsinki,Milán,2025-01-12 16:00:00,2025-01-12 18:05:00,125.0,279.28,avion
Barcelona,Helsinki,2025-01-12 10:05:00,2025-01-12 15:00:00,295.0,279.28,avion
Barcelona,Helsinki,2025-03-02 10:05:00,2025-03-02 15:00:00,295.0,279.28,avion
Helsinki,Milán,2025-03-02 16:00:00,2025-03-02 18:05:00,125.0,279.28,avion
Barcelona,Helsinki,2025-01-19 10:05:00,2025-01-19 15:00:00,295.0,279.28,avion
Helsinki,Milán,2025-04-28 16:10:00,2025-04-28 18:15:00,125.0,279.28,avion
Barcelona,Helsinki,2025-02-23 10:05:00,2025-02-23 15:00:00,295.0,279.28,avion
Helsinki,Milán,2025-02-09 16:00:00,2025-02-09 18:05:00,125.0,279.28,avion
Barcelona,Helsinki,2025-02-09 10:05:00,2025-02-09 15:00:00,295.0,279.28,avion
Helsinki,Milán,2025-04-14 16:10:00,2025-04-14 18:15:00,125.0,279.28,avion
Helsinki,Milán,2025-02-23 16:00:00,2025-02-23 18:05:00,125.0,279.28,avion
Helsinki,Milán,2025-01-19 16:00:00,2025-01-19 18:05:00,125.0,279.28,avion
Madrid,Zurich,2025-03-02 10:05:00,2025-03-02 12:20:00,135.0,279.33,avion
Barcelona,Madrid,2025-02-23 09:15:00,2025-02-23 10:40:00,85.0,279.44,avion
Barcelona,Madrid,2025-05-12 16:55:00,2025-05-12 18:20:00,85.0,279.44,avion
Ámsterdam,Roma,2025-03-24 16:55:00,2025-03-24 19:10:00,135.0,279.49,avion
Ámsterdam,Roma,2025-03-31 20:35:00,2025-03-31 22:45:00,130.0,279.49,avion
Roma,Madrid,2025-04-04 10:30:00,2025-04-04 13:05:00,155.0,279.5,avion
Roma,Madrid,2025-04-11 10:30:00,2025-04-11 13:05:00,155.0,279.5,avion
Barcelona,Milán,2025-03-03 12:35:00,2025-03-03 14:15:00,100.0,279.51,avion
Barcelona,Milán,2025-02-24 12:35:00,2025-02-24 14:15:00,100.0,279.51,avion
Barcelona,Milán,2025-03-25 12:30:00,2025-03-25 14:10:00,100.0,279.51,avion
Lyon,Dublín,2025-01-08 14:50:00,2025-01-08 16:10:00,80.0,279.52,avion
Dublín,Barcelona,2025-03-13 16:50:00,2025-03-13 20:25:00,215.0,279.52,avion
Dublín,Barcelona,2025-01-09 07:15:00,2025-01-09 10:50:00,215.0,279.52,avion
París Orly,Roma,2025-02-02 21:45:00,2025-02-02 23:40:00,115.0,279.88,avion
Barcelona,París Orly,2025-02-02 18:05:00,2025-02-02 19:55:00,110.0,279.88,avion
Oslo,París,2025-04-22 08:45:00,2025-04-22 11:10:00,145.0,279.9,avion
Dublín,Barcelona,2025-06-06 18:50:00,2025-06-06 22:20:00,210.0,280.02,avion
París,Dublín,2025-06-06 13:20:00,2025-06-06 14:10:00,50.0,280.02,avion
París,Dublín,2025-05-09 11:30:00,2025-05-09 12:20:00,50.0,280.02,avion
Dublín,Roma,2025-06-24 10:25:00,2025-06-24 14:30:00,245.0,280.18,avion
Dublín,Roma,2025-06-24 06:20:00,2025-06-24 10:25:00,245.0,280.18,avion
Dublín,Roma,2025-06-17 06:20:00,2025-06-17 10:25:00,245.0,280.18,avion
Dublín,Roma,2025-06-17 10:25:00,2025-06-17 14:30:00,245.0,280.18,avion
Dublín,Roma,2025-07-01 06:20:00,2025-07-01 10:25:00,245.0,280.18,avion
Barcelona,Madrid,2025-02-13 07:30:00,2025-02-13 08:55:00,85.0,280.32,avion
Málaga,Barcelona,2025-02-12 18:30:00,2025-02-12 20:05:00,95.0,280.32,avion
Málaga,Barcelona,2025-02-12 19:20:00,2025-02-12 20:55:00,95.0,280.32,avion
Málaga,Barcelona,2025-02-12 07:35:00,2025-02-12 09:10:00,95.0,280.32,avion
Málaga,Barcelona,2025-01-08 18:30:00,2025-01-08 20:05:00,95.0,280.32,avion
Málaga,Barcelona,2025-01-08 19:20:00,2025-01-08 20:55:00,95.0,280.32,avion
Nápoles,Múnich,2025-04-25 13:10:00,2025-04-25 14:55:00,105.0,280.41,avion
Nápoles,Múnich,2025-04-18 13:10:00,2025-04-18 14:55:00,105.0,280.41,avion
Niza,Viena,2025-05-23 09:45:00,2025-05-23 11:25:00,100.0,280.42,avion
Niza,Viena,2025-05-16 21:30:00,2025-05-16 23:10:00,100.0,280.42,avion
Niza,Viena,2025-05-16 09:45:00,2025-05-16 11:25:00,100.0,280.42,avion
Niza,Viena,2025-07-12 14:55:00,2025-07-12 16:35:00,100.0,280.42,avion
Niza,Viena,2025-07-26 14:55:00,2025-07-26 16:35:00,100.0,280.42,avion
Oslo,Niza,2025-07-01 16:25:00,2025-07-01 19:25:00,180.0,280.44,avion
Barcelona,Lyon,2025-03-18 12:25:00,2025-03-18 13:55:00,90.0,280.51,avion
Viena,París,2025-05-27 13:05:00,2025-05-27 15:05:00,120.0,280.58,avion
Barcelona,Viena,2025-05-05 10:00:00,2025-05-05 12:15:00,135.0,280.58,avion
Viena,París,2025-06-24 07:00:00,2025-06-24 09:00:00,120.0,280.58,avion
Viena,París,2025-06-24 13:05:00,2025-06-24 15:05:00,120.0,280.58,avion
Viena,París,2025-05-05 13:05:00,2025-05-05 15:05:00,120.0,280.58,avion
Viena,París,2025-06-30 15:00:00,2025-06-30 17:00:00,120.0,280.58,avion
Barcelona,Viena,2025-02-02 20:30:00,2025-02-02 22:50:00,140.0,280.58,avion
Viena,París,2025-02-03 07:10:00,2025-02-03 09:15:00,125.0,280.58,avion
Viena,París,2025-05-05 15:00:00,2025-05-05 17:00:00,120.0,280.58,avion
Viena,París,2025-05-27 07:00:00,2025-05-27 09:00:00,120.0,280.58,avion
Viena,París,2025-06-30 13:05:00,2025-06-30 15:05:00,120.0,280.58,avion
París Orly,Barcelona,2025-01-08 17:05:00,2025-01-08 18:45:00,100.0,280.6,avion
París Orly,Barcelona,2025-01-15 17:05:00,2025-01-15 18:45:00,100.0,280.6,avion
Roma,París Orly,2025-01-08 12:05:00,2025-01-08 14:20:00,135.0,280.6,avion
Roma,París Orly,2025-01-15 12:05:00,2025-01-15 14:20:00,135.0,280.6,avion
Palma De Mallorca,Barcelona,2025-10-16 10:15:00,2025-10-16 11:05:00,50.0,280.63,avion
Palma De Mallorca,Barcelona,2025-10-02 10:15:00,2025-10-02 11:05:00,50.0,280.63,avion
Barcelona,Madrid,2025-01-02 07:30:00,2025-01-02 08:55:00,85.0,280.67,avion
Roma,Copenhague,2025-06-06 20:45:00,2025-06-06 23:20:00,155.0,280.88,avion
Roma,Copenhague,2025-07-26 20:45:00,2025-07-26 23:20:00,155.0,280.88,avion
Roma,Copenhague,2025-05-09 14:35:00,2025-05-09 17:10:00,155.0,280.88,avion
Roma,Copenhague,2025-07-26 11:20:00,2025-07-26 13:55:00,155.0,280.88,avion
Roma,Copenhague,2025-06-06 14:35:00,2025-06-06 17:10:00,155.0,280.88,avion
Copenhague,Barcelona,2025-07-27 16:45:00,2025-07-27 19:35:00,170.0,280.88,avion
Roma,Copenhague,2025-05-16 14:35:00,2025-05-16 17:10:00,155.0,280.88,avion
Barcelona,Milán,2025-02-10 07:15:00,2025-02-10 08:55:00,100.0,280.92,avion
Barcelona,Milán,2025-01-09 14:25:00,2025-01-09 16:05:00,100.0,280.92,avion
Barcelona,Milán,2025-02-03 07:15:00,2025-02-03 08:55:00,100.0,280.92,avion
Barcelona,Milán,2025-01-01 12:30:00,2025-01-01 14:10:00,100.0,280.92,avion
Barcelona,Milán,2025-01-10 07:30:00,2025-01-10 09:10:00,100.0,280.92,avion
Barcelona,Milán,2025-03-25 07:40:00,2025-03-25 09:20:00,100.0,280.92,avion
Barcelona,Milán,2025-01-09 12:30:00,2025-01-09 14:10:00,100.0,280.92,avion
Frankfurt,Barcelona,2025-04-04 07:35:00,2025-04-04 09:40:00,125.0,281.02,avion
Dublín,Roma,2025-06-02 15:45:00,2025-06-02 19:50:00,245.0,281.14,avion
Venecia,Bruselas,2025-07-05 12:00:00,2025-07-05 13:45:00,105.0,281.17,avion
Bruselas,Madrid,2025-06-29 09:25:00,2025-06-29 11:50:00,145.0,281.17,avion
Venecia,Bruselas,2025-06-28 12:00:00,2025-06-28 13:45:00,105.0,281.17,avion
Dublín,Niza,2025-05-13 11:00:00,2025-05-13 14:40:00,220.0,281.18,avion
Dublín,Nápoles,2025-05-27 06:15:00,2025-05-27 10:40:00,265.0,281.18,avion
Múnich,París,2025-03-02 17:35:00,2025-03-02 19:15:00,100.0,281.18,avion
Dublín,Niza,2025-06-17 11:00:00,2025-06-17 14:40:00,220.0,281.18,avion
Dublín,Nápoles,2025-05-06 06:15:00,2025-05-06 10:40:00,265.0,281.18,avion
Dublín,Venecia,2025-05-27 07:45:00,2025-05-27 11:40:00,235.0,281.18,avion
Dublín,Niza,2025-05-27 11:00:00,2025-05-27 14:40:00,220.0,281.18,avion
Dublín,Venecia,2025-05-13 07:45:00,2025-05-13 11:40:00,235.0,281.18,avion
Dublín,Niza,2025-05-06 11:00:00,2025-05-06 14:40:00,220.0,281.18,avion
Madrid,Marrakech,2025-06-09 11:40:00,2025-06-09 12:40:00,60.0,281.19,avion
Marrakech,Marsella,2025-06-09 16:15:00,2025-06-09 19:50:00,215.0,281.19,avion
Marrakech,Marsella,2025-06-16 16:15:00,2025-06-16 19:50:00,215.0,281.19,avion
Madrid,Marrakech,2025-06-16 11:40:00,2025-06-16 12:40:00,60.0,281.19,avion
Valencia,Madrid,2025-10-16 20:35:00,2025-10-16 21:30:00,55.0,281.33,avion
Valencia,Madrid,2025-10-16 12:25:00,2025-10-16 13:20:00,55.0,281.33,avion
Palma De Mallorca,Valencia,2025-10-16 10:40:00,2025-10-16 11:35:00,55.0,281.33,avion
Palma De Mallorca,Valencia,2025-10-02 10:40:00,2025-10-02 11:35:00,55.0,281.33,avion
Valencia,Madrid,2025-10-02 20:35:00,2025-10-02 21:30:00,55.0,281.33,avion
Valencia,Madrid,2025-10-02 12:25:00,2025-10-02 13:20:00,55.0,281.33,avion
Zurich,París,2025-06-30 12:55:00,2025-06-30 14:15:00,80.0,281.37,avion
Zurich,París,2025-03-02 17:35:00,2025-03-02 18:50:00,75.0,281.37,avion
Roma,Dublín,2025-03-13 11:35:00,2025-03-13 13:55:00,140.0,281.4,avion
Nápoles,Milán,2025-02-05 10:35:00,2025-02-05 11:55:00,80.0,281.44,avion
Roma,Bruselas,2025-05-30 21:00:00,2025-05-30 23:10:00,130.0,281.44,avion
Nápoles,Milán,2025-01-29 06:15:00,2025-01-29 07:35:00,80.0,281.44,avion
Roma,Bruselas,2025-08-02 10:15:00,2025-08-02 12:30:00,135.0,281.44,avion
Milán,Ámsterdam,2025-01-29 11:25:00,2025-01-29 13:15:00,110.0,281.44,avion
Roma,Bruselas,2025-06-06 21:00:00,2025-06-06 23:10:00,130.0,281.44,avion
Milán,Ámsterdam,2025-02-05 14:05:00,2025-02-05 16:00:00,115.0,281.44,avion
Dublín,Marsella,2025-06-24 12:50:00,2025-06-24 16:25:00,215.0,281.48,avion
Dublín,Lyon,2025-05-06 12:55:00,2025-05-06 16:10:00,195.0,281.48,avion
Venecia,Varsovia,2025-07-19 12:00:00,2025-07-19 13:50:00,110.0,281.61,avion
Venecia,Varsovia,2025-04-10 12:00:00,2025-04-10 13:50:00,110.0,281.61,avion
Venecia,Varsovia,2025-07-12 12:00:00,2025-07-12 13:50:00,110.0,281.61,avion
Venecia,Varsovia,2025-07-26 12:00:00,2025-07-26 13:50:00,110.0,281.61,avion
Venecia,Varsovia,2025-04-03 12:00:00,2025-04-03 13:50:00,110.0,281.61,avion
Marsella,París,2025-07-26 14:55:00,2025-07-26 16:25:00,90.0,281.62,avion
Marsella,París Orly,2025-05-16 06:40:00,2025-05-16 08:05:00,85.0,281.62,avion
Marsella,París,2025-07-26 15:35:00,2025-07-26 17:10:00,95.0,281.62,avion
Marsella,París Orly,2025-04-17 06:40:00,2025-04-17 08:05:00,85.0,281.62,avion
Marsella,París,2025-04-03 10:00:00,2025-04-03 11:30:00,90.0,281.62,avion
Marsella,París,2025-04-17 06:00:00,2025-04-17 07:30:00,90.0,281.62,avion
Marsella,París,2025-04-10 06:00:00,2025-04-10 07:30:00,90.0,281.62,avion
Marsella,París,2025-04-25 11:20:00,2025-04-25 12:50:00,90.0,281.62,avion
Marsella,París Orly,2025-07-26 11:20:00,2025-07-26 12:45:00,85.0,281.62,avion
Marsella,París,2025-06-28 18:30:00,2025-06-28 20:00:00,90.0,281.62,avion
Marsella,París,2025-05-16 10:00:00,2025-05-16 11:30:00,90.0,281.62,avion
Marsella,París,2025-07-19 10:45:00,2025-07-19 12:20:00,95.0,281.62,avion
Marsella,París,2025-07-19 10:00:00,2025-07-19 11:30:00,90.0,281.62,avion
Dublín,París,2025-03-10 06:40:00,2025-03-10 09:25:00,165.0,281.78,avion
Roma,Dublín,2025-04-25 11:10:00,2025-04-25 13:30:00,140.0,281.9,avion
Roma,Dublín,2025-04-25 07:30:00,2025-04-25 09:45:00,135.0,281.9,avion
Dublín,Barcelona,2025-04-25 18:50:00,2025-04-25 22:20:00,210.0,281.9,avion
Barcelona,Nápoles,2025-04-08 07:20:00,2025-04-08 09:20:00,120.0,281.92,avion
Barcelona,Nápoles,2025-05-06 07:20:00,2025-05-06 09:20:00,120.0,281.92,avion
Madrid,Barcelona,2025-05-05 18:45:00,2025-05-05 20:05:00,80.0,281.92,avion
Madrid,Barcelona,2025-04-07 18:45:00,2025-04-07 20:05:00,80.0,281.92,avion
Lyon,Niza,2025-06-16 21:00:00,2025-06-16 22:00:00,60.0,282.08,avion
Lyon,Niza,2025-06-23 16:50:00,2025-06-23 17:50:00,60.0,282.08,avion
Roma,Ámsterdam,2025-05-23 19:40:00,2025-05-23 22:05:00,145.0,282.25,avion
Roma,Ámsterdam,2025-05-16 10:20:00,2025-05-16 12:55:00,155.0,282.25,avion
Roma,Ámsterdam,2025-05-30 12:40:00,2025-05-30 15:10:00,150.0,282.25,avion
Ámsterdam,Madrid,2025-07-05 13:50:00,2025-07-05 16:25:00,155.0,282.25,avion
Roma,Ámsterdam,2025-04-10 12:40:00,2025-04-10 15:10:00,150.0,282.25,avion
Roma,Ámsterdam,2025-04-10 19:40:00,2025-04-10 22:05:00,145.0,282.25,avion
Roma,Ámsterdam,2025-07-26 17:25:00,2025-07-26 20:00:00,155.0,282.25,avion
Roma,Ámsterdam,2025-05-23 10:20:00,2025-05-23 12:55:00,155.0,282.25,avion
Roma,Ámsterdam,2025-07-19 06:30:00,2025-07-19 08:50:00,140.0,282.25,avion
Roma,Ámsterdam,2025-04-03 17:25:00,2025-04-03 20:00:00,155.0,282.25,avion
Roma,Ámsterdam,2025-07-26 12:40:00,2025-07-26 15:10:00,150.0,282.25,avion
Roma,Ámsterdam,2025-07-19 12:40:00,2025-07-19 15:10:00,150.0,282.25,avion
Roma,Ámsterdam,2025-06-21 17:25:00,2025-06-21 20:00:00,155.0,282.25,avion
Ámsterdam,Madrid,2025-07-12 16:55:00,2025-07-12 19:30:00,155.0,282.25,avion
Ámsterdam,Madrid,2025-07-19 13:50:00,2025-07-19 16:25:00,155.0,282.25,avion
Ámsterdam,Madrid,2025-04-17 09:30:00,2025-04-17 12:05:00,155.0,282.25,avion
Ámsterdam,Madrid,2025-07-12 09:30:00,2025-07-12 12:05:00,155.0,282.25,avion
Roma,Ámsterdam,2025-07-12 06:30:00,2025-07-12 08:50:00,140.0,282.25,avion
París,Madrid,2025-06-06 07:05:00,2025-06-06 09:15:00,130.0,282.3,avion
París,Madrid,2025-07-19 09:20:00,2025-07-19 11:25:00,125.0,282.3,avion
París,Madrid,2025-05-16 17:05:00,2025-05-16 19:20:00,135.0,282.3,avion
París,Madrid,2025-04-18 14:50:00,2025-04-18 16:55:00,125.0,282.3,avion
París,Madrid,2025-07-05 09:20:00,2025-07-05 11:25:00,125.0,282.3,avion
París,Madrid,2025-04-18 09:20:00,2025-04-18 11:25:00,125.0,282.3,avion
París,Madrid,2025-03-20 09:25:00,2025-03-20 11:30:00,125.0,282.3,avion
Roma,Belgrado,2025-01-08 20:40:00,2025-01-08 22:10:00,90.0,282.43,avion
Venecia,Lisboa,2025-04-17 11:35:00,2025-04-17 13:45:00,130.0,282.44,avion
Barcelona,Madrid,2025-04-11 07:30:00,2025-04-11 08:55:00,85.0,282.45,avion
Niza,París Orly,2025-05-16 07:45:00,2025-05-16 09:15:00,90.0,282.5,avion
Niza,París Orly,2025-04-25 14:45:00,2025-04-25 16:15:00,90.0,282.5,avion
París,Barcelona,2025-04-10 15:25:00,2025-04-10 17:10:00,105.0,282.5,avion
Niza,París Orly,2025-07-05 09:45:00,2025-07-05 11:15:00,90.0,282.5,avion
Niza,París Orly,2025-07-05 14:45:00,2025-07-05 16:15:00,90.0,282.5,avion
Niza,París Orly,2025-06-06 06:45:00,2025-06-06 08:15:00,90.0,282.5,avion
París,Barcelona,2025-06-06 15:25:00,2025-06-06 17:10:00,105.0,282.5,avion
Niza,París Orly,2025-04-25 11:45:00,2025-04-25 13:15:00,90.0,282.5,avion
Niza,París Orly,2025-07-19 07:45:00,2025-07-19 09:15:00,90.0,282.5,avion
Niza,París,2025-07-19 06:00:00,2025-07-19 07:35:00,95.0,282.5,avion
Niza,París,2025-05-16 12:30:00,2025-05-16 14:05:00,95.0,282.5,avion
Niza,París,2025-07-19 18:25:00,2025-07-19 20:00:00,95.0,282.5,avion
Niza,París Orly,2025-05-23 10:45:00,2025-05-23 12:15:00,90.0,282.5,avion
Niza,París Orly,2025-05-16 13:45:00,2025-05-16 15:15:00,90.0,282.5,avion
Niza,París Orly,2025-04-17 11:45:00,2025-04-17 13:15:00,90.0,282.5,avion
Niza,París Orly,2025-07-19 09:45:00,2025-07-19 11:15:00,90.0,282.5,avion
Niza,París,2025-04-17 15:50:00,2025-04-17 17:30:00,100.0,282.5,avion
Niza,París Orly,2025-05-16 10:45:00,2025-05-16 12:15:00,90.0,282.5,avion
Niza,París,2025-05-23 14:35:00,2025-05-23 16:10:00,95.0,282.5,avion
Niza,París Orly,2025-04-17 14:45:00,2025-04-17 16:15:00,90.0,282.5,avion
Niza,París Orly,2025-05-02 11:45:00,2025-05-02 13:15:00,90.0,282.5,avion
Niza,París Orly,2025-05-23 13:45:00,2025-05-23 15:15:00,90.0,282.5,avion
Milán,Múnich,2025-05-02 06:10:00,2025-05-02 07:20:00,70.0,282.57,avion
Milán,Múnich,2025-05-16 06:10:00,2025-05-16 07:20:00,70.0,282.57,avion
Milán,Múnich,2025-04-25 06:10:00,2025-04-25 07:20:00,70.0,282.57,avion
París Orly,Marsella,2025-01-09 18:15:00,2025-01-09 19:35:00,80.0,282.58,avion
París Orly,Marsella,2025-01-09 20:15:00,2025-01-09 21:35:00,80.0,282.58,avion
París Orly,Marsella,2025-01-09 17:15:00,2025-01-09 18:35:00,80.0,282.58,avion
Venecia,Varsovia,2025-06-21 12:00:00,2025-06-21 13:50:00,110.0,282.61,avion
Venecia,Varsovia,2025-05-09 19:20:00,2025-05-09 21:10:00,110.0,282.61,avion
Venecia,Varsovia,2025-06-28 12:00:00,2025-06-28 13:50:00,110.0,282.61,avion
Niza,Frankfurt,2025-08-09 18:55:00,2025-08-09 20:35:00,100.0,282.63,avion
Niza,Frankfurt,2025-06-21 18:55:00,2025-06-21 20:35:00,100.0,282.63,avion
Ámsterdam,Milán,2025-02-24 08:55:00,2025-02-24 10:30:00,95.0,282.71,avion
Milán,Nápoles,2025-02-24 13:35:00,2025-02-24 14:50:00,75.0,282.71,avion
Ámsterdam,Milán,2025-03-18 08:55:00,2025-03-18 10:30:00,95.0,282.71,avion
Ámsterdam,Milán,2025-02-23 11:55:00,2025-02-23 13:30:00,95.0,282.71,avion
Ámsterdam,Milán,2025-02-23 21:15:00,2025-02-23 22:55:00,100.0,282.71,avion
Milán,Nápoles,2025-03-18 13:35:00,2025-03-18 14:50:00,75.0,282.71,avion
Milán,Nápoles,2025-02-24 11:55:00,2025-02-24 13:15:00,80.0,282.71,avion
Ámsterdam,Milán,2025-03-24 21:15:00,2025-03-24 22:55:00,100.0,282.71,avion
Ámsterdam,Milán,2025-03-17 11:55:00,2025-03-17 13:30:00,95.0,282.71,avion
Ámsterdam,Milán,2025-03-25 08:55:00,2025-03-25 10:30:00,95.0,282.71,avion
Milán,Nápoles,2025-03-25 11:55:00,2025-03-25 13:15:00,80.0,282.71,avion
Milán,Nápoles,2025-03-18 11:55:00,2025-03-18 13:15:00,80.0,282.71,avion
Milán,Nápoles,2025-03-25 13:35:00,2025-03-25 14:50:00,75.0,282.71,avion
Ámsterdam,Milán,2025-03-02 21:15:00,2025-03-02 22:55:00,100.0,282.71,avion
Nápoles,Zurich,2025-06-06 14:40:00,2025-06-06 16:30:00,110.0,282.78,avion
Nápoles,Zurich,2025-08-02 09:30:00,2025-08-02 11:20:00,110.0,282.78,avion
Zurich,Madrid,2025-06-22 16:35:00,2025-06-22 19:00:00,145.0,282.78,avion
Zurich,Madrid,2025-06-15 16:35:00,2025-06-15 19:00:00,145.0,282.78,avion
Zurich,Madrid,2025-06-29 16:35:00,2025-06-29 19:00:00,145.0,282.78,avion
Roma,Varsovia,2025-03-06 19:30:00,2025-03-06 22:00:00,150.0,282.88,avion
Roma,Varsovia,2025-03-13 19:30:00,2025-03-13 22:00:00,150.0,282.88,avion
Roma,Varsovia,2025-04-17 10:25:00,2025-04-17 12:45:00,140.0,282.88,avion
Varsovia,Barcelona,2025-03-07 14:30:00,2025-03-07 17:45:00,195.0,282.88,avion
Roma,Varsovia,2025-07-26 19:40:00,2025-07-26 22:00:00,140.0,282.88,avion
Varsovia,Barcelona,2025-03-14 14:30:00,2025-03-14 17:45:00,195.0,282.88,avion
Roma,Varsovia,2025-06-14 19:40:00,2025-06-14 22:00:00,140.0,282.88,avion
Varsovia,Barcelona,2025-05-17 09:20:00,2025-05-17 12:30:00,190.0,282.88,avion
Varsovia,Barcelona,2025-05-31 09:20:00,2025-05-31 12:30:00,190.0,282.88,avion
Varsovia,Barcelona,2025-04-18 09:20:00,2025-04-18 12:30:00,190.0,282.88,avion
Marsella,París Orly,2025-07-19 15:20:00,2025-07-19 16:45:00,85.0,282.92,avion
París,Copenhague,2025-04-17 11:10:00,2025-04-17 13:00:00,110.0,282.93,avion
París,Copenhague,2025-05-02 11:10:00,2025-05-02 13:00:00,110.0,282.93,avion
París,Copenhague,2025-05-09 11:10:00,2025-05-09 13:00:00,110.0,282.93,avion
París,Copenhague,2025-04-03 11:10:00,2025-04-03 13:00:00,110.0,282.93,avion
París,Copenhague,2025-07-26 11:10:00,2025-07-26 13:00:00,110.0,282.93,avion
París,Copenhague,2025-04-18 11:10:00,2025-04-18 13:00:00,110.0,282.93,avion
Barcelona,Lisboa,2025-04-21 17:45:00,2025-04-21 18:50:00,65.0,282.99,avion
Ámsterdam,Marsella,2025-04-28 14:40:00,2025-04-28 16:45:00,125.0,283.03,avion
